Source,Target,Weight,edges_1,edges_2,edges_3,edges_4,edges_5,edges_6,edges_7
0,77,370,0,140,0,128,59,31,12
0,78,162,0,151,0,0,11,0,0
78,30,2,0,2,0,0,0,0,0
78,79,3,0,3,0,0,0,0,0
30,36,2,0,2,0,0,0,0,0
30,77,3,0,3,0,0,0,0,0
30,0,50,0,7,12,22,8,1,0
25,0,15,0,1,0,0,0,4,10
4,39,9,0,3,6,0,0,0,0
7,80,9,0,9,0,0,0,0,0
80,0,11,0,11,0,0,0,0,0
80,7,8,0,8,0,0,0,0,0
4,80,4,0,4,0,0,0,0,0
0,80,2,0,2,0,0,0,0,0
77,39,2,0,2,0,0,0,0,0
39,77,4,0,1,0,0,3,0,0
77,0,311,0,124,0,108,41,22,16
77,9,28,0,17,0,2,0,0,9
77,7,17,0,12,0,5,0,0,0
4,77,5,0,5,0,0,0,0,0
51,77,49,0,19,0,19,5,4,2
44,77,44,0,23,0,13,0,5,3
8,77,13,0,13,0,0,0,0,0
9,77,25,0,8,0,10,0,0,7
1,77,22,0,19,0,0,0,0,3
77,10,51,0,6,0,36,8,0,1
7,8,1,0,1,0,0,0,0,0
7,77,2,0,2,0,0,0,0,0
77,4,11,0,4,0,7,0,0,0
80,4,3,0,3,0,0,0,0,0
77,2,5,0,5,0,0,0,0,0
23,44,56,0,8,8,12,7,12,9
9,42,65,0,9,5,14,36,1,0
42,4,4,0,2,0,2,0,0,0
42,7,9,0,3,0,6,0,0,0
42,9,83,0,8,5,17,47,1,5
4,43,29,0,7,0,22,0,0,0
43,4,9,0,2,0,7,0,0,0
39,44,45,0,7,6,22,9,1,0
2,39,6,0,4,0,2,0,0,0
77,43,3,0,3,0,0,0,0,0
42,77,1,0,1,0,0,0,0,0
77,44,50,0,12,0,24,0,4,10
0,81,50,0,5,1,4,19,0,21
43,1,7,0,2,2,0,0,3,0
81,42,3,0,3,0,0,0,0,0
1,55,42,0,9,6,1,0,12,14
77,82,2,0,2,0,0,0,0,0
44,82,2,0,2,0,0,0,0,0
82,23,1,0,1,0,0,0,0,0
82,41,2,0,2,0,0,0,0,0
23,42,15,0,3,0,0,3,5,4
23,41,31,0,7,3,8,12,1,0
23,43,17,0,5,0,0,4,0,8
42,23,30,0,2,0,7,7,12,2
23,18,13,0,2,0,0,5,0,6
43,56,43,0,6,0,26,4,1,6
22,56,67,0,5,0,28,0,19,15
9,83,5,0,3,0,0,2,0,0
83,44,7,0,6,0,0,1,0,0
56,43,79,0,12,2,13,23,13,16
40,44,136,0,21,3,0,32,55,25
40,18,18,0,3,0,4,7,4,0
0,56,581,0,52,56,129,211,68,65
44,78,91,0,75,0,4,12,0,0
78,56,11,0,11,0,0,0,0,0
43,78,3,0,3,0,0,0,0,0
56,9,77,0,5,4,17,19,25,7
42,78,10,0,10,0,0,0,0,0
84,56,12,0,1,0,0,11,0,0
84,23,2,0,2,0,0,0,0,0
84,42,8,0,3,0,0,5,0,0
56,85,36,0,4,0,3,17,5,7
56,83,30,0,4,3,1,12,8,2
86,56,19,0,1,0,12,6,0,0
0,40,355,0,55,5,14,116,108,57
56,40,102,0,11,5,18,35,13,20
78,0,153,0,142,0,0,11,0,0
78,40,9,0,4,0,0,5,0,0
0,82,23,0,1,15,7,0,0,0
41,82,2,0,2,0,0,0,0,0
82,44,11,0,8,0,3,0,0,0
82,51,4,0,4,0,0,0,0,0
82,0,14,0,4,6,4,0,0,0
51,43,77,0,2,3,1,50,17,4
42,22,23,0,3,0,8,3,0,9
43,9,24,0,5,3,10,6,0,0
43,22,4,0,4,0,0,0,0,0
48,23,7,0,2,0,5,0,0,0
48,43,3,0,3,0,0,0,0,0
22,78,3,0,3,0,0,0,0,0
23,40,21,0,6,0,0,8,7,0
43,28,4,0,4,0,0,0,0,0
28,4,3,0,1,0,0,0,2,0
28,7,2,0,2,0,0,0,0,0
28,56,8,0,3,2,3,0,0,0
83,0,41,0,4,5,10,18,3,1
0,83,63,0,8,7,2,21,8,17
43,85,3,0,1,0,0,0,2,0
85,56,26,0,2,0,0,20,3,1
85,0,29,0,7,0,5,14,1,2
56,2,19,0,2,0,17,0,0,0
83,56,54,0,4,7,12,25,6,0
83,9,12,0,7,0,0,5,0,0
10,55,70,0,2,2,7,6,48,5
1,87,17,0,2,0,0,0,13,2
55,87,28,0,11,0,0,0,17,0
87,55,36,0,25,0,0,0,11,0
55,86,5,0,5,0,0,0,0,0
86,87,2,0,2,0,0,0,0,0
87,9,11,0,3,0,0,0,8,0
0,87,33,0,3,0,0,0,30,0
87,11,1,0,1,0,0,0,0,0
24,77,8,0,5,0,3,0,0,0
0,85,12,0,2,0,0,1,9,0
85,44,16,0,8,0,0,5,0,3
85,3,2,0,2,0,0,0,0,0
85,42,3,0,3,0,0,0,0,0
85,43,4,0,4,0,0,0,0,0
42,40,39,0,8,0,2,10,10,9
40,3,15,0,2,0,0,1,3,9
3,56,29,0,11,3,7,0,4,4
87,44,14,0,1,0,0,0,13,0
87,51,23,0,2,0,0,0,21,0
87,28,3,0,3,0,0,0,0,0
87,81,8,0,5,0,0,0,3,0
87,56,13,0,13,0,0,0,0,0
28,81,5,0,5,0,0,0,0,0
55,83,11,0,9,0,2,0,0,0
81,56,16,0,8,0,3,1,4,0
81,9,3,0,3,0,0,0,0,0
9,81,15,0,6,0,0,4,3,2
9,56,74,0,4,4,13,21,12,20
51,85,2,0,2,0,0,0,0,0
85,51,11,0,3,0,0,8,0,0
41,40,43,0,26,7,2,0,8,0
41,56,53,0,14,12,22,1,3,1
51,88,6,0,2,0,0,4,0,0
51,70,7,0,2,0,0,5,0,0
41,44,67,0,15,18,15,17,2,0
78,51,39,0,36,0,0,3,0,0
9,78,12,0,12,0,0,0,0,0
51,78,7,0,7,0,0,0,0,0
55,81,23,0,7,5,0,1,0,10
81,40,9,0,9,0,0,0,0,0
56,78,8,0,4,0,0,4,0,0
40,55,10,0,4,0,0,0,6,0
55,40,23,0,7,0,0,0,11,5
56,23,6,0,2,0,4,0,0,0
56,47,4,0,4,0,0,0,0,0
23,3,32,0,10,7,6,7,0,2
3,83,3,0,3,0,0,0,0,0
78,29,1,0,1,0,0,0,0,0
56,41,79,0,1,8,20,18,18,14
9,23,29,0,1,4,5,15,4,0
21,39,1,0,1,0,0,0,0,0
23,49,2,0,2,0,0,0,0,0
11,40,24,0,4,0,2,18,0,0
11,56,106,0,3,16,8,77,1,1
36,51,70,0,34,14,10,7,5,0
10,78,14,0,14,0,0,0,0,0
11,60,150,0,3,37,25,63,10,12
60,56,23,0,2,0,0,13,8,0
60,29,13,0,3,4,0,3,0,3
12,56,19,0,3,0,0,2,11,3
51,41,34,0,1,7,24,2,0,0
45,78,13,0,13,0,0,0,0,0
45,82,8,0,8,0,0,0,0,0
78,62,6,0,6,0,0,0,0,0
7,78,1,0,1,0,0,0,0,0
62,9,4,0,1,0,3,0,0,0
62,0,44,0,9,0,5,6,16,8
44,62,18,0,12,2,4,0,0,0
62,78,4,0,4,0,0,0,0,0
0,89,29,0,25,0,0,4,0,0
37,51,14,0,11,1,0,0,2,0
44,89,7,0,7,0,0,0,0,0
0,90,9,0,6,0,3,0,0,0
0,91,33,0,29,0,4,0,0,0
55,91,1,0,1,0,0,0,0,0
91,0,26,0,18,0,8,0,0,0
53,91,5,0,5,0,0,0,0,0
91,9,8,0,8,0,0,0,0,0
9,53,31,0,8,7,7,0,3,6
9,54,14,0,3,8,3,0,0,0
53,56,7,0,5,0,0,2,0,0
53,9,24,0,7,0,0,5,7,5
78,55,7,0,7,0,0,0,0,0
78,90,3,0,3,0,0,0,0,0
78,91,8,0,8,0,0,0,0,0
91,78,1,0,1,0,0,0,0,0
0,92,2,0,1,0,1,0,0,0
78,44,49,0,46,0,0,3,0,0
44,90,9,0,7,0,2,0,0,0
44,40,192,0,18,7,16,39,95,17
40,78,9,0,9,0,0,0,0,0
78,26,1,0,1,0,0,0,0,0
78,9,20,0,19,0,0,1,0,0
93,44,1,0,1,0,0,0,0,0
93,78,2,0,2,0,0,0,0,0
93,58,3,0,3,0,0,0,0,0
93,66,4,0,4,0,0,0,0,0
66,51,4,0,3,0,0,0,1,0
78,58,3,0,3,0,0,0,0,0
78,45,5,0,5,0,0,0,0,0
90,91,16,0,4,0,6,1,0,5
91,39,4,0,4,0,0,0,0,0
21,27,5,0,1,0,4,0,0,0
27,21,2,0,2,0,0,0,0,0
21,44,15,0,2,6,1,2,2,2
42,91,7,0,7,0,0,0,0,0
0,47,11,0,5,0,0,3,0,3
42,94,2,0,2,0,0,0,0,0
94,0,17,0,1,0,0,9,7,0
94,21,2,0,2,0,0,0,0,0
42,8,24,0,3,5,3,13,0,0
42,21,12,0,6,6,0,0,0,0
91,36,3,0,3,0,0,0,0,0
9,59,4,0,3,1,0,0,0,0
21,95,2,0,1,1,0,0,0,0
95,36,1,0,1,0,0,0,0,0
95,21,2,0,2,0,0,0,0,0
60,21,2,0,2,0,0,0,0,0
21,81,1,0,1,0,0,0,0,0
81,55,43,0,29,0,4,2,3,5
81,36,4,0,4,0,0,0,0,0
51,96,11,0,2,0,4,0,0,5
96,55,8,0,3,0,4,0,0,1
96,42,4,0,4,0,0,0,0,0
96,43,5,0,5,0,0,0,0,0
55,97,6,0,4,0,0,2,0,0
44,91,5,0,5,0,0,0,0,0
91,51,10,0,10,0,0,0,0,0
91,44,13,0,13,0,0,0,0,0
3,78,13,0,13,0,0,0,0,0
78,8,4,0,4,0,0,0,0,0
78,3,12,0,12,0,0,0,0,0
65,9,3,0,2,0,0,1,0,0
55,96,4,0,4,0,0,0,0,0
9,96,2,0,2,0,0,0,0,0
81,0,41,0,15,0,2,6,0,18
12,78,17,0,17,0,0,0,0,0
9,76,4,0,4,0,0,0,0,0
42,36,10,0,8,2,0,0,0,0
0,57,56,0,12,0,8,23,4,9
57,0,63,0,24,0,4,19,5,11
57,11,8,0,3,0,0,5,0,0
11,57,1,0,1,0,0,0,0,0
57,18,3,0,2,0,0,0,1,0
0,98,5,0,5,0,0,0,0,0
98,0,6,0,6,0,0,0,0,0
98,57,13,0,13,0,0,0,0,0
98,51,1,0,1,0,0,0,0,0
98,44,5,0,5,0,0,0,0,0
11,42,20,0,1,0,1,18,0,0
11,47,4,0,2,0,2,0,0,0
44,57,6,0,2,0,1,1,2,0
44,37,15,0,1,3,5,5,0,1
99,9,14,0,13,0,1,0,0,0
99,51,37,0,33,0,4,0,0,0
0,99,62,0,36,0,15,0,11,0
51,99,21,0,21,0,0,0,0,0
99,0,53,0,33,0,12,0,8,0
9,99,2,0,2,0,0,0,0,0
51,57,12,0,1,0,8,3,0,0
57,98,9,0,9,0,0,0,0,0
57,44,9,0,6,0,0,3,0,0
57,51,11,0,6,0,3,2,0,0
98,9,5,0,5,0,0,0,0,0
51,98,4,0,4,0,0,0,0,0
55,61,3,0,3,0,0,0,0,0
61,60,4,0,2,0,2,0,0,0
60,78,16,0,16,0,0,0,0,0
78,61,2,0,2,0,0,0,0,0
61,10,3,0,3,0,0,0,0,0
10,61,2,0,2,0,0,0,0,0
61,78,3,0,3,0,0,0,0,0
78,10,21,0,21,0,0,0,0,0
10,62,6,0,1,0,0,4,1,0
78,60,17,0,17,0,0,0,0,0
60,61,1,0,1,0,0,0,0,0
40,61,1,0,1,0,0,0,0,0
61,40,2,0,2,0,0,0,0,0
89,63,3,0,3,0,0,0,0,0
63,44,6,0,2,1,0,3,0,0
44,63,7,0,2,0,0,5,0,0
51,63,13,0,3,0,4,6,0,0
51,66,7,0,2,0,0,2,3,0
66,45,1,0,1,0,0,0,0,0
45,63,1,0,1,0,0,0,0,0
100,36,2,0,2,0,0,0,0,0
36,63,5,0,5,0,0,0,0,0
63,58,1,0,1,0,0,0,0,0
63,36,3,0,3,0,0,0,0,0
58,63,2,0,2,0,0,0,0,0
63,71,1,0,1,0,0,0,0,0
71,63,1,0,1,0,0,0,0,0
63,10,2,0,2,0,0,0,0,0
63,66,3,0,3,0,0,0,0,0
100,44,4,0,4,0,0,0,0,0
100,0,8,0,8,0,0,0,0,0
100,51,3,0,3,0,0,0,0,0
51,89,5,0,5,0,0,0,0,0
44,99,20,0,11,0,0,0,9,0
99,44,30,0,23,0,3,0,4,0
9,41,20,0,7,2,9,2,0,0
60,59,12,0,3,0,6,0,3,0
59,60,2,0,2,0,0,0,0,0
78,36,2,0,2,0,0,0,0,0
53,44,70,0,17,17,4,18,4,10
55,21,7,0,3,2,0,0,0,2
47,55,5,0,1,4,0,0,0,0
21,55,10,0,3,3,4,0,0,0
55,42,13,0,3,3,0,3,4,0
0,52,44,0,7,4,6,8,2,17
52,68,4,0,4,0,0,0,0,0
52,21,15,0,5,10,0,0,0,0
55,11,34,0,8,11,0,1,5,9
11,43,22,0,2,0,0,20,0,0
70,36,8,0,4,0,0,0,4,0
70,59,2,0,2,0,0,0,0,0
36,42,13,0,3,2,4,4,0,0
21,88,2,0,2,0,0,0,0,0
88,43,1,0,1,0,0,0,0,0
88,0,17,0,2,0,0,15,0,0
43,59,2,0,2,0,0,0,0,0
43,68,7,0,3,2,0,2,0,0
59,21,5,0,2,3,0,0,0,0
59,68,3,0,3,0,0,0,0,0
68,36,8,0,4,4,0,0,0,0
21,68,6,0,3,3,0,0,0,0
68,88,2,0,2,0,0,0,0,0
90,78,1,0,1,0,0,0,0,0
78,13,2,0,2,0,0,0,0,0
13,44,34,0,16,6,1,7,4,0
13,55,9,0,5,0,0,0,4,0
77,8,9,0,9,0,0,0,0,0
77,1,9,0,5,0,0,0,0,4
12,13,8,0,5,1,0,2,0,0
90,13,1,0,1,0,0,0,0,0
90,12,3,0,2,0,1,0,0,0
90,10,3,0,3,0,0,0,0,0
13,91,3,0,3,0,0,0,0,0
10,91,8,0,8,0,0,0,0,0
91,12,4,0,4,0,0,0,0,0
91,10,5,0,5,0,0,0,0,0
76,13,3,0,2,1,0,0,0,0
91,13,2,0,2,0,0,0,0,0
91,55,4,0,4,0,0,0,0,0
77,51,45,0,5,0,34,6,0,0
77,81,7,0,7,0,0,0,0,0
40,90,1,0,1,0,0,0,0,0
40,43,8,0,4,0,0,0,2,2
56,45,13,0,2,0,0,3,8,0
45,12,17,0,1,0,1,7,8,0
60,36,23,0,6,0,2,7,5,3
54,55,17,0,2,0,0,6,9,0
99,60,5,0,2,0,0,0,3,0
58,66,1,0,1,0,0,0,0,0
58,36,1,0,1,0,0,0,0,0
64,78,2,0,2,0,0,0,0,0
78,59,2,0,2,0,0,0,0,0
55,78,23,0,23,0,0,0,0,0
60,89,3,0,3,0,0,0,0,0
89,55,9,0,8,0,0,1,0,0
45,101,14,0,11,0,0,3,0,0
89,51,9,0,9,0,0,0,0,0
58,0,102,0,6,4,18,56,18,0
51,101,15,0,12,0,0,3,0,0
78,11,2,0,2,0,0,0,0,0
89,0,12,0,12,0,0,0,0,0
89,100,2,0,2,0,0,0,0,0
100,4,2,0,2,0,0,0,0,0
100,7,3,0,3,0,0,0,0,0
36,89,4,0,4,0,0,0,0,0
61,51,6,0,2,0,0,0,4,0
12,89,2,0,2,0,0,0,0,0
36,102,15,0,9,0,0,6,0,0
27,36,1,0,1,0,0,0,0,0
27,102,2,0,2,0,0,0,0,0
1,102,4,0,4,0,0,0,0,0
102,1,3,0,3,0,0,0,0,0
102,0,43,0,30,2,0,4,7,0
0,102,43,0,12,3,0,6,22,0
89,102,2,0,2,0,0,0,0,0
9,102,2,0,2,0,0,0,0,0
3,102,1,0,1,0,0,0,0,0
3,89,2,0,2,0,0,0,0,0
11,89,1,0,1,0,0,0,0,0
89,12,1,0,1,0,0,0,0,0
12,11,15,0,6,3,0,3,0,3
102,103,2,0,2,0,0,0,0,0
102,12,9,0,9,0,0,0,0,0
57,12,2,0,2,0,0,0,0,0
12,64,11,0,2,4,0,5,0,0
64,57,1,0,1,0,0,0,0,0
57,102,6,0,6,0,0,0,0,0
0,104,55,0,30,0,9,12,4,0
104,0,38,0,24,0,7,3,4,0
104,10,28,0,8,0,4,11,5,0
100,89,2,0,2,0,0,0,0,0
100,57,7,0,7,0,0,0,0,0
62,42,1,0,1,0,0,0,0,0
62,43,6,0,2,0,0,0,4,0
36,18,13,0,8,0,1,0,4,0
18,9,42,0,3,3,6,15,0,15
51,40,119,0,7,0,14,57,37,4
88,22,8,0,2,0,6,0,0,0
41,55,10,0,10,0,0,0,0,0
51,53,24,0,11,4,6,0,0,3
54,53,14,0,6,2,5,0,1,0
53,99,3,0,3,0,0,0,0,0
53,11,2,0,2,0,0,0,0,0
53,51,34,0,1,2,5,5,9,12
44,101,2,0,2,0,0,0,0,0
101,44,11,0,11,0,0,0,0,0
101,51,2,0,2,0,0,0,0,0
101,0,3,0,3,0,0,0,0,0
101,54,8,0,8,0,0,0,0,0
101,53,6,0,6,0,0,0,0,0
0,101,10,0,5,0,0,5,0,0
99,54,1,0,1,0,0,0,0,0
54,18,6,0,2,0,0,4,0,0
53,36,3,0,3,0,0,0,0,0
54,9,4,0,4,0,0,0,0,0
36,54,15,0,7,7,0,1,0,0
54,51,16,0,3,9,2,0,0,2
9,36,4,0,3,0,0,0,1,0
36,53,12,0,4,8,0,0,0,0
53,41,5,0,5,0,0,0,0,0
55,41,5,0,5,0,0,0,0,0
0,29,74,0,4,7,18,32,9,4
29,81,3,0,3,0,0,0,0,0
86,44,2,0,2,0,0,0,0,0
53,29,2,0,2,0,0,0,0,0
96,51,6,0,1,0,3,0,0,2
96,44,13,0,2,0,6,5,0,0
96,53,3,0,3,0,0,0,0,0
36,96,4,0,1,0,0,0,0,3
44,26,6,0,3,0,0,0,0,3
8,61,1,0,1,0,0,0,0,0
99,11,4,0,4,0,0,0,0,0
99,1,4,0,4,0,0,0,0,0
1,99,4,0,4,0,0,0,0,0
51,8,40,0,8,2,5,13,9,3
1,41,5,0,1,0,0,4,0,0
89,57,2,0,2,0,0,0,0,0
89,13,2,0,2,0,0,0,0,0
89,105,3,0,3,0,0,0,0,0
105,0,275,0,1,0,204,50,0,20
61,36,1,0,1,0,0,0,0,0
103,37,2,0,1,0,1,0,0,0
103,0,20,0,2,0,11,2,5,0
28,41,1,0,1,0,0,0,0,0
60,41,12,0,5,7,0,0,0,0
42,1,8,0,2,0,0,2,0,4
0,106,14,0,8,0,0,0,3,3
106,1,5,0,3,0,0,0,2,0
1,106,5,0,2,0,0,0,3,0
107,106,1,0,1,0,0,0,0,0
107,1,12,0,5,0,0,0,3,4
106,0,11,0,11,0,0,0,0,0
1,24,7,0,2,0,0,0,5,0
24,8,2,0,2,0,0,0,0,0
57,103,2,0,2,0,0,0,0,0
67,51,27,0,2,0,0,0,10,15
51,4,14,0,2,0,4,5,3,0
51,7,13,0,3,0,0,6,4,0
4,41,7,0,2,0,0,0,5,0
45,67,3,0,2,0,0,1,0,0
78,1,1,0,1,0,0,0,0,0
68,12,2,0,2,0,0,0,0,0
52,37,11,0,1,1,4,4,1,0
52,56,2,0,2,0,0,0,0,0
52,70,3,0,3,0,0,0,0,0
52,59,8,0,4,0,4,0,0,0
59,9,5,0,3,0,0,0,2,0
36,46,13,0,5,8,0,0,0,0
46,52,4,0,4,0,0,0,0,0
46,9,6,0,5,0,0,0,0,1
12,23,2,0,2,0,0,0,0,0
3,58,2,0,1,0,0,1,0,0
8,10,10,0,2,0,4,0,4,0
11,23,8,0,1,2,0,5,0,0
23,10,25,0,4,2,2,4,10,3
23,30,5,0,5,0,0,0,0,0
30,3,2,0,2,0,0,0,0,0
3,30,3,0,3,0,0,0,0,0
10,81,14,0,8,0,0,1,0,5
81,65,3,0,3,0,0,0,0,0
3,81,18,0,12,6,0,0,0,0
81,10,24,0,19,0,0,3,2,0
65,10,12,0,5,0,5,0,2,0
10,65,6,0,1,0,0,2,3,0
10,79,2,0,2,0,0,0,0,0
79,3,13,0,6,0,0,0,7,0
10,53,7,0,2,0,5,0,0,0
10,54,3,0,3,0,0,0,0,0
53,10,3,0,3,0,0,0,0,0
55,18,34,0,3,12,3,6,5,5
58,55,8,0,1,7,0,0,0,0
55,67,9,0,5,0,0,4,0,0
60,67,5,0,3,0,0,0,0,2
51,102,17,0,2,0,0,11,4,0
102,44,7,0,2,0,0,5,0,0
9,66,4,0,2,1,1,0,0,0
66,3,4,0,1,0,3,0,0,0
66,78,2,0,2,0,0,0,0,0
78,67,2,0,2,0,0,0,0,0
42,51,132,0,5,10,32,55,22,8
40,88,4,0,4,0,0,0,0,0
44,65,12,0,8,0,0,0,0,4
0,108,103,0,3,0,100,0,0,0
0,79,30,0,18,0,0,0,7,5
79,11,2,0,2,0,0,0,0,0
3,79,16,0,11,0,0,0,5,0
79,0,27,0,10,0,0,0,9,8
11,79,1,0,1,0,0,0,0,0
79,44,12,0,5,0,0,0,6,1
44,79,8,0,8,0,0,0,0,0
8,9,8,0,2,0,3,0,3,0
8,99,3,0,3,0,0,0,0,0
12,58,1,0,1,0,0,0,0,0
58,12,3,0,3,0,0,0,0,0
10,21,5,0,3,0,0,2,0,0
36,62,4,0,4,0,0,0,0,0
55,99,7,0,2,0,0,0,5,0
77,40,1,0,1,0,0,0,0,0
27,8,1,0,1,0,0,0,0,0
27,12,2,0,2,0,0,0,0,0
99,56,2,0,2,0,0,0,0,0
99,12,4,0,4,0,0,0,0,0
0,63,22,0,2,0,9,11,0,0
63,12,5,0,5,0,0,0,0,0
76,44,8,0,5,0,0,0,3,0
91,89,2,0,2,0,0,0,0,0
91,52,3,0,3,0,0,0,0,0
12,62,4,0,2,0,0,2,0,0
64,36,3,0,3,0,0,0,0,0
62,12,9,0,3,0,0,2,3,1
36,64,12,0,2,10,0,0,0,0
36,68,7,0,3,4,0,0,0,0
64,40,2,0,2,0,0,0,0,0
40,12,7,0,2,0,0,3,2,0
78,64,1,0,1,0,0,0,0,0
78,12,2,0,2,0,0,0,0,0
78,99,1,0,1,0,0,0,0,0
99,40,6,0,6,0,0,0,0,0
40,9,54,0,1,0,0,18,10,25
40,1,16,0,7,0,0,8,1,0
1,40,44,0,25,0,0,2,5,12
36,1,10,0,4,0,0,0,4,2
3,106,3,0,3,0,0,0,0,0
36,40,3,0,3,0,0,0,0,0
1,107,9,0,6,0,0,0,3,0
11,1,135,0,5,45,7,54,13,11
1,104,19,0,19,0,0,0,0,0
10,104,20,0,3,0,0,11,3,3
104,1,9,0,9,0,0,0,0,0
1,100,5,0,4,0,0,0,0,1
104,36,3,0,3,0,0,0,0,0
65,1,2,0,2,0,0,0,0,0
0,96,26,0,3,0,10,0,7,6
96,0,17,0,2,0,0,0,4,11
11,104,4,0,2,0,2,0,0,0
1,65,6,0,3,0,0,0,0,3
40,23,8,0,2,0,1,1,0,4
40,104,6,0,6,0,0,0,0,0
9,104,1,0,1,0,0,0,0,0
104,44,10,0,10,0,0,0,0,0
104,78,6,0,6,0,0,0,0,0
104,40,2,0,2,0,0,0,0,0
78,104,6,0,6,0,0,0,0,0
104,77,3,0,3,0,0,0,0,0
51,79,7,0,2,0,0,0,5,0
104,56,2,0,2,0,0,0,0,0
1,56,32,0,3,3,12,5,2,7
10,8,20,0,3,0,6,3,1,7
36,100,3,0,3,0,0,0,0,0
10,100,4,0,4,0,0,0,0,0
14,0,26,0,1,0,0,0,0,25
14,10,28,0,5,0,0,0,0,23
29,9,14,0,1,0,5,2,0,6
29,0,78,0,2,12,30,14,17,3
81,77,9,0,9,0,0,0,0,0
81,86,4,0,4,0,0,0,0,0
10,86,4,0,1,0,0,3,0,0
86,1,5,0,1,0,0,2,2,0
1,81,19,0,2,0,0,6,0,11
86,0,18,0,2,0,3,6,2,5
77,55,24,0,4,0,0,0,14,6
10,77,38,0,5,0,28,4,0,1
55,8,14,0,5,1,0,2,2,4
55,77,25,0,3,0,6,0,16,0
89,44,4,0,4,0,0,0,0,0
44,81,2,0,2,0,0,0,0,0
41,52,4,0,4,0,0,0,0,0
43,51,86,0,3,9,14,34,7,19
23,2,9,0,3,0,0,2,0,4
0,19,27,0,0,27,0,0,0,0
0,109,20,0,0,12,2,6,0,0
109,110,2,0,0,1,0,1,0,0
109,52,2,0,0,2,0,0,0,0
109,60,13,0,0,13,0,0,0,0
109,111,4,0,0,4,0,0,0,0
110,49,4,0,0,4,0,0,0,0
110,1,5,0,0,5,0,0,0,0
110,51,19,0,0,6,0,0,0,13
112,0,13,0,0,1,0,0,0,12
60,4,8,0,0,3,0,5,0,0
60,7,14,0,0,4,0,0,0,10
60,2,5,0,0,5,0,0,0,0
0,15,16,0,0,9,0,2,1,4
4,16,4,0,0,4,0,0,0,0
82,39,5,0,0,5,0,0,0,0
29,11,9,0,0,1,8,0,0,0
29,83,6,0,0,3,0,3,0,0
29,56,23,0,0,4,1,10,8,0
83,29,8,0,0,6,0,0,2,0
29,22,8,0,0,3,0,2,1,2
56,28,5,0,0,3,2,0,0,0
56,11,79,0,0,16,7,52,0,4
11,49,91,0,0,72,0,19,0,0
23,22,10,0,0,1,7,0,2,0
22,40,19,0,0,1,2,3,11,2
23,29,4,0,0,1,0,3,0,0
29,44,27,0,0,5,7,8,5,2
113,12,1,0,0,1,0,0,0,0
113,0,76,0,0,53,9,9,2,3
12,113,7,0,0,7,0,0,0,0
113,4,6,0,0,6,0,0,0,0
113,7,6,0,0,6,0,0,0,0
4,113,3,0,0,3,0,0,0,0
11,4,23,0,0,9,6,3,5,0
7,19,19,0,0,16,0,3,0,0
19,4,18,0,0,18,0,0,0,0
19,7,22,0,0,22,0,0,0,0
39,82,1,0,0,1,0,0,0,0
39,9,1,0,0,1,0,0,0,0
9,113,4,0,0,1,0,3,0,0
113,82,2,0,0,2,0,0,0,0
113,39,3,0,0,3,0,0,0,0
113,44,38,0,0,19,11,0,6,2
19,8,1,0,0,1,0,0,0,0
0,113,66,0,0,22,10,11,7,16
18,19,2,0,0,2,0,0,0,0
9,19,2,0,0,1,0,1,0,0
114,0,47,0,0,46,0,1,0,0
114,11,6,0,0,6,0,0,0,0
0,114,45,0,0,37,0,6,2,0
114,45,6,0,0,6,0,0,0,0
0,115,18,0,0,18,0,0,0,0
115,0,12,0,0,11,0,1,0,0
114,115,5,0,0,5,0,0,0,0
114,102,10,0,0,10,0,0,0,0
115,114,18,0,0,16,0,2,0,0
115,9,15,0,0,15,0,0,0,0
102,115,6,0,0,6,0,0,0,0
115,102,4,0,0,4,0,0,0,0
4,114,3,0,0,3,0,0,0,0
4,29,4,0,0,4,0,0,0,0
11,45,18,0,0,9,0,9,0,0
11,30,3,0,0,1,2,0,0,0
11,114,6,0,0,6,0,0,0,0
115,1,5,0,0,5,0,0,0,0
115,11,10,0,0,10,0,0,0,0
114,9,3,0,0,3,0,0,0,0
9,114,2,0,0,2,0,0,0,0
115,19,4,0,0,4,0,0,0,0
28,115,1,0,0,1,0,0,0,0
45,114,8,0,0,8,0,0,0,0
45,115,20,0,0,20,0,0,0,0
39,114,5,0,0,5,0,0,0,0
45,1,34,0,0,13,3,6,6,6
114,1,6,0,0,5,0,0,0,1
1,39,7,0,0,4,3,0,0,0
0,66,21,0,0,9,1,8,3,0
23,19,3,0,0,3,0,0,0,0
19,44,9,0,0,9,0,0,0,0
19,51,6,0,0,6,0,0,0,0
23,51,50,0,0,12,7,13,10,8
51,23,58,0,0,9,9,28,4,8
49,9,13,0,0,7,5,0,1,0
49,116,15,0,0,15,0,0,0,0
51,116,50,0,0,31,5,11,1,2
116,44,100,0,0,81,9,9,1,0
56,27,4,0,0,2,1,0,1,0
27,42,5,0,0,2,3,0,0,0
27,43,7,0,0,3,4,0,0,0
41,9,11,0,0,2,6,0,3,0
43,40,15,0,0,1,0,0,5,9
1,23,18,0,0,2,3,9,3,1
51,42,68,0,0,5,16,26,21,0
23,56,15,0,0,2,0,5,0,8
41,49,1,0,0,1,0,0,0,0
85,11,10,0,0,3,0,7,0,0
9,29,11,0,0,1,0,9,0,1
