Source,Target,Weight,edges_1,edges_2,edges_3,edges_4,edges_5,edges_6,edges_7
89,101,5,0,5,0,0,0,0,0
51,101,12,0,12,0,0,0,0,0
8,55,16,0,5,1,0,2,8,0
100,4,2,0,2,0,0,0,0,0
7,100,3,0,3,0,0,0,0,0
89,36,3,0,3,0,0,0,0,0
102,36,12,0,6,0,0,6,0,0
27,36,1,0,1,0,0,0,0,0
102,1,4,0,4,0,0,0,0,0
102,0,90,0,42,8,0,9,31,0
102,4,1,0,1,0,0,0,0,0
102,7,2,0,2,0,0,0,0,0
102,3,2,0,2,0,0,0,0,0
3,89,4,0,4,0,0,0,0,0
12,11,41,0,1,33,0,3,0,4
102,103,7,0,2,0,5,0,0,0
102,12,12,0,12,0,0,0,0,0
103,57,3,0,3,0,0,0,0,0
64,57,1,0,1,0,0,0,0,0
102,57,2,0,2,0,0,0,0,0
12,57,5,0,4,0,0,1,0,0
102,11,4,0,4,0,0,0,0,0
104,0,86,0,43,0,16,20,7,0
10,104,44,0,9,0,0,21,14,0
89,100,2,0,2,0,0,0,0,0
57,100,3,0,3,0,0,0,0,0
42,62,1,0,1,0,0,0,0,0
43,62,2,0,2,0,0,0,0,0
41,18,24,0,5,0,12,4,3,0
88,40,5,0,1,0,0,4,0,0
22,88,8,0,2,0,6,0,0,0
53,36,14,0,6,8,0,0,0,0
54,36,13,0,3,7,0,3,0,0
53,99,5,0,3,0,2,0,0,0
101,44,9,0,9,0,0,0,0,0
0,101,22,0,10,0,0,12,0,0
54,101,4,0,4,0,0,0,0,0
53,101,6,0,6,0,0,0,0,0
54,99,4,0,1,0,3,0,0,0
54,18,17,0,5,0,0,8,4,0
9,101,2,0,2,0,0,0,0,0
36,18,12,0,2,0,8,2,0,0
55,41,5,0,5,0,0,0,0,0
83,81,4,0,2,0,2,0,0,0
81,56,14,0,3,0,3,6,2,0
86,55,6,0,4,0,2,0,0,0
55,29,14,0,1,0,13,0,0,0
96,36,4,0,1,0,0,0,0,3
13,99,2,0,2,0,0,0,0,0
51,26,8,0,4,1,0,0,0,3
8,61,3,0,1,0,0,0,2,0
99,1,4,0,4,0,0,0,0,0
36,1,23,0,5,0,8,0,8,2
41,1,10,0,1,0,1,8,0,0
89,57,2,0,2,0,0,0,0,0
89,13,2,0,2,0,0,0,0,0
89,105,3,0,3,0,0,0,0,0
0,105,442,0,1,0,330,84,4,23
61,36,1,0,1,0,0,0,0,0
37,103,6,0,1,0,5,0,0,0
0,103,23,0,3,0,11,1,8,0
41,60,13,0,5,5,3,0,0,0
64,1,4,0,2,0,0,0,0,2
106,0,14,0,11,0,0,0,3,0
106,1,11,0,6,0,0,0,5,0
106,107,1,0,1,0,0,0,0,0
107,1,13,0,2,0,0,0,7,4
8,24,2,0,2,0,0,0,0,0
41,4,2,0,2,0,0,0,0,0
67,45,6,0,2,0,0,4,0,0
78,1,1,0,1,0,0,0,0,0
12,52,7,0,4,2,0,0,0,1
52,56,2,0,2,0,0,0,0,0
70,52,3,0,3,0,0,0,0,0
43,46,3,0,2,0,0,1,0,0
0,46,25,0,3,0,10,8,0,4
46,52,7,0,4,0,0,3,0,0
23,12,5,0,2,0,0,3,0,0
8,10,25,0,5,0,6,0,6,8
23,11,22,0,1,13,6,2,0,0
30,44,7,0,4,3,0,0,0,0
30,3,7,0,3,0,4,0,0,0
30,10,32,0,5,0,15,12,0,0
10,81,23,0,20,0,0,2,0,1
65,81,3,0,3,0,0,0,0,0
10,65,21,0,5,0,12,2,2,0
3,81,19,0,5,10,0,0,0,4
65,44,29,0,19,0,0,0,4,6
79,10,2,0,2,0,0,0,0,0
53,10,7,0,2,0,5,0,0,0
10,54,3,0,3,0,0,0,0,0
60,18,61,0,2,9,12,22,13,3
67,55,16,0,3,0,8,0,0,5
67,60,5,0,3,0,0,0,0,2
102,44,12,0,4,0,0,8,0,0
102,18,4,0,2,0,0,2,0,0
66,78,1,0,1,0,0,0,0,0
66,3,5,0,1,0,4,0,0,0
42,51,215,0,5,13,49,98,40,10
108,0,210,0,3,0,206,0,1,0
79,11,2,0,2,0,0,0,0,0
79,0,46,0,29,0,0,0,11,6
79,3,28,0,11,0,0,0,17,0
79,44,16,0,9,0,0,3,3,1
12,58,4,0,4,0,0,0,0,0
10,21,10,0,3,0,0,7,0,0
36,62,6,0,6,0,0,0,0,0
55,99,14,0,2,0,0,0,12,0
77,40,1,0,1,0,0,0,0,0
8,27,1,0,1,0,0,0,0,0
99,56,2,0,2,0,0,0,0,0
12,99,4,0,4,0,0,0,0,0
8,76,3,0,3,0,0,0,0,0
91,89,2,0,2,0,0,0,0,0
89,52,2,0,2,0,0,0,0,0
99,61,2,0,2,0,0,0,0,0
64,62,10,0,1,1,0,5,2,1
64,36,9,0,2,6,0,0,1,0
64,68,1,0,1,0,0,0,0,0
64,40,2,0,2,0,0,0,0,0
40,12,11,0,6,0,0,3,2,0
8,56,11,0,2,0,2,7,0,0
78,99,3,0,3,0,0,0,0,0
11,1,190,0,6,55,30,59,17,23
99,11,2,0,2,0,0,0,0,0
40,1,37,0,24,0,0,8,2,3
106,3,3,0,3,0,0,0,0,0
106,10,6,0,4,0,0,0,0,2
40,36,4,0,1,0,0,0,3,0
0,107,12,0,3,0,0,0,9,0
104,1,30,0,30,0,0,0,0,0
100,1,4,0,3,0,0,0,0,1
104,11,7,0,4,0,2,1,0,0
9,104,3,0,3,0,0,0,0,0
65,104,2,0,2,0,0,0,0,0
65,1,5,0,5,0,0,0,0,0
96,1,10,0,1,0,0,0,0,9
0,96,21,0,2,0,3,0,5,11
23,104,1,0,1,0,0,0,0,0
104,44,8,0,8,0,0,0,0,0
104,78,1,0,1,0,0,0,0,0
104,40,5,0,5,0,0,0,0,0
104,12,4,0,1,0,0,3,0,0
77,12,4,0,2,0,2,0,0,0
79,51,13,0,2,0,0,0,11,0
79,99,1,0,1,0,0,0,0,0
1,56,54,0,9,6,10,14,6,9
10,40,36,0,3,1,4,7,6,15
14,0,55,0,1,0,2,0,0,52
9,29,12,0,1,1,0,7,0,3
77,81,5,0,5,0,0,0,0,0
81,11,13,0,3,2,0,8,0,0
77,11,10,0,3,0,5,2,0,0
86,10,1,0,1,0,0,0,0,0
86,1,6,0,2,0,0,2,2,0
86,81,1,0,1,0,0,0,0,0
40,52,4,0,3,0,0,1,0,0
43,51,126,0,3,1,20,72,17,13
23,2,5,0,3,0,0,2,0,0
109,0,42,0,0,27,2,13,0,0
109,110,1,0,0,1,0,0,0,0
109,52,2,0,0,2,0,0,0,0
109,60,9,0,0,9,0,0,0,0
109,111,4,0,0,4,0,0,0,0
110,49,8,0,0,8,0,0,0,0
110,1,5,0,0,5,0,0,0,0
51,52,23,0,0,13,5,5,0,0
0,111,171,0,0,76,23,34,38,0
112,0,16,0,0,1,0,0,0,15
15,4,3,0,0,3,0,0,0,0
16,4,4,0,0,4,0,0,0,0
82,39,6,0,0,6,0,0,0,0
82,56,5,0,0,5,0,0,0,0
29,11,16,0,0,10,3,3,0,0
83,11,13,0,0,2,1,10,0,0
83,29,7,0,0,2,0,3,2,0
22,29,9,0,0,3,2,2,1,1
29,56,25,0,0,3,1,16,5,0
22,23,13,0,0,1,9,0,2,1
22,40,44,0,0,1,8,4,22,9
23,29,5,0,0,1,0,3,1,0
113,12,8,0,0,7,0,0,0,1
0,113,146,0,0,78,18,18,11,21
19,7,36,0,0,36,0,0,0,0
113,44,49,0,0,23,9,6,8,3
82,113,2,0,0,2,0,0,0,0
39,113,3,0,0,3,0,0,0,0
8,19,1,0,0,1,0,0,0,0
19,18,2,0,0,2,0,0,0,0
9,19,2,0,0,1,0,1,0,0
0,114,57,0,0,52,0,5,0,0
11,114,3,0,0,3,0,0,0,0
45,114,17,0,0,17,0,0,0,0
115,0,34,0,0,34,0,0,0,0
115,114,11,0,0,11,0,0,0,0
115,102,1,0,0,1,0,0,0,0
9,115,16,0,0,16,0,0,0,0
9,102,10,0,0,5,0,5,0,0
102,114,3,0,0,3,0,0,0,0
114,4,3,0,0,3,0,0,0,0
29,4,4,0,0,4,0,0,0,0
45,11,24,0,0,16,0,6,0,2
30,11,3,0,0,1,2,0,0,0
115,11,14,0,0,14,0,0,0,0
115,1,4,0,0,4,0,0,0,0
9,114,1,0,0,1,0,0,0,0
115,19,4,0,0,4,0,0,0,0
115,28,1,0,0,1,0,0,0,0
115,45,20,0,0,20,0,0,0,0
45,1,46,0,0,5,3,13,8,17
114,1,11,0,0,11,0,0,0,0
66,44,7,0,0,5,0,0,0,2
23,19,3,0,0,3,0,0,0,0
51,19,2,0,0,2,0,0,0,0
19,44,4,0,0,4,0,0,0,0
23,51,76,0,0,18,15,12,12,19
9,49,31,0,0,23,4,0,1,3
49,11,153,0,0,119,11,18,0,5
116,49,39,0,0,39,0,0,0,0
116,51,111,0,0,78,12,16,2,3
27,11,36,0,0,1,23,6,1,5
27,56,12,0,0,1,10,0,1,0
42,27,2,0,0,2,0,0,0,0
43,27,3,0,0,3,0,0,0,0
43,1,5,0,0,2,0,3,0,0
85,11,44,0,0,9,5,27,0,3
83,10,14,0,0,4,1,8,1,0
113,11,35,0,0,18,12,5,0,0
42,29,5,0,0,5,0,0,0,0
39,41,1,0,0,1,0,0,0,0
49,56,3,0,0,3,0,0,0,0
116,39,6,0,0,2,0,4,0,0
83,85,10,0,0,3,0,4,3,0
83,44,8,0,0,3,0,5,0,0
8,40,11,0,0,4,0,4,3,0
117,44,154,0,0,101,3,3,7,40
8,117,17,0,0,12,0,0,0,5
51,117,159,0,0,85,0,9,5,60
113,4,4,0,0,4,0,0,0,0
42,113,13,0,0,5,0,0,8,0
43,113,5,0,0,5,0,0,0,0
51,113,33,0,0,9,7,11,4,2
113,7,4,0,0,4,0,0,0,0
42,11,53,0,0,11,1,38,3,0
116,0,169,0,0,102,16,47,4,0
116,44,121,0,0,95,8,12,2,4
116,56,8,0,0,3,0,5,0,0
117,56,62,0,0,10,0,31,14,7
116,117,24,0,0,24,0,0,0,0
117,11,274,0,0,153,3,103,0,15
0,117,663,0,0,293,2,161,45,162
117,45,50,0,0,47,2,0,1,0
113,117,4,0,0,3,0,1,0,0
113,45,12,0,0,12,0,0,0,0
117,12,18,0,0,9,0,0,9,0
117,13,3,0,0,3,0,0,0,0
117,60,156,0,0,120,0,8,16,12
51,69,30,0,0,7,18,5,0,0
47,69,3,0,0,3,0,0,0,0
43,47,3,0,0,3,0,0,0,0
118,18,2,0,0,1,1,0,0,0
118,44,6,0,0,6,0,0,0,0
44,111,69,0,0,24,10,35,0,0
45,111,10,0,0,10,0,0,0,0
71,119,2,0,0,1,0,1,0,0
71,44,3,0,0,2,0,1,0,0
119,111,11,0,0,4,0,7,0,0
120,111,4,0,0,4,0,0,0,0
111,18,3,0,0,1,0,2,0,0
51,111,45,0,0,28,12,3,2,0
9,111,10,0,0,4,0,6,0,0
66,9,2,0,0,1,1,0,0,0
66,111,8,0,0,8,0,0,0,0
0,120,16,0,0,2,4,5,4,1
53,24,5,0,0,5,0,0,0,0
3,119,13,0,0,6,0,7,0,0
0,119,85,0,0,21,31,22,11,0
119,24,5,0,0,5,0,0,0,0
121,24,11,0,0,11,0,0,0,0
121,0,97,0,0,70,8,3,14,2
121,3,69,0,0,63,0,0,6,0
121,44,25,0,0,17,2,3,3,0
121,55,8,0,0,8,0,0,0,0
122,59,2,0,0,2,0,0,0,0
54,69,11,0,0,1,6,0,4,0
69,59,12,0,0,1,5,4,0,2
3,69,3,0,0,2,1,0,0,0
0,69,26,0,0,5,6,0,15,0
69,44,6,0,0,4,0,2,0,0
109,9,2,0,0,2,0,0,0,0
109,59,2,0,0,2,0,0,0,0
29,58,21,0,0,6,0,14,1,0
55,18,49,0,0,5,0,17,27,0
8,54,3,0,0,3,0,0,0,0
45,59,9,0,0,2,0,7,0,0
66,117,8,0,0,8,0,0,0,0
109,117,33,0,0,33,0,0,0,0
109,45,12,0,0,12,0,0,0,0
109,58,3,0,0,3,0,0,0,0
109,51,8,0,0,8,0,0,0,0
109,123,7,0,0,7,0,0,0,0
119,60,6,0,0,4,2,0,0,0
119,123,4,0,0,4,0,0,0,0
123,58,2,0,0,2,0,0,0,0
58,11,2,0,0,2,0,0,0,0
0,123,7,0,0,4,3,0,0,0
67,123,1,0,0,1,0,0,0,0
123,44,8,0,0,8,0,0,0,0
120,44,22,0,0,5,0,0,17,0
120,117,2,0,0,2,0,0,0,0
117,123,1,0,0,1,0,0,0,0
45,123,5,0,0,5,0,0,0,0
117,58,7,0,0,7,0,0,0,0
117,59,3,0,0,3,0,0,0,0
117,55,15,0,0,4,0,8,3,0
117,111,4,0,0,4,0,0,0,0
71,111,4,0,0,1,0,1,2,0
42,124,10,0,0,6,0,0,4,0
51,124,8,0,0,4,0,4,0,0
0,124,21,0,0,18,1,0,2,0
116,18,3,0,0,3,0,0,0,0
119,58,2,0,0,1,1,0,0,0
66,119,2,0,0,2,0,0,0,0
51,119,39,0,0,14,1,12,12,0
9,113,5,0,0,1,0,4,0,0
113,18,5,0,0,5,0,0,0,0
66,113,1,0,0,1,0,0,0,0
66,4,1,0,0,1,0,0,0,0
66,0,15,0,0,3,3,6,3,0
66,12,4,0,0,3,0,1,0,0
113,41,1,0,0,1,0,0,0,0
113,124,7,0,0,7,0,0,0,0
90,113,3,0,0,3,0,0,0,0
91,113,3,0,0,3,0,0,0,0
109,1,3,0,0,3,0,0,0,0
10,117,76,0,0,19,0,4,30,23
117,1,36,0,0,8,0,8,8,12
109,18,2,0,0,2,0,0,0,0
11,124,2,0,0,2,0,0,0,0
11,36,19,0,0,3,0,2,0,14
51,37,12,0,0,1,8,3,0,0
60,111,16,0,0,6,0,5,5,0
11,111,10,0,0,2,1,2,5,0
41,11,12,0,0,7,2,2,0,1
37,11,3,0,0,3,0,0,0,0
118,11,3,0,0,3,0,0,0,0
118,0,12,0,0,7,2,3,0,0
118,41,2,0,0,2,0,0,0,0
42,95,23,0,0,6,0,17,0,0
9,95,2,0,0,2,0,0,0,0
125,0,378,0,0,16,327,32,0,3
66,60,1,0,0,1,0,0,0,0
51,27,36,0,0,3,14,5,0,14
27,60,19,0,0,1,3,6,5,4
125,21,10,0,0,10,0,0,0,0
97,21,6,0,0,6,0,0,0,0
125,68,4,0,0,4,0,0,0,0
51,21,24,0,0,8,8,4,0,4
97,51,10,0,0,1,0,9,0,0
97,0,29,0,0,12,2,15,0,0
43,37,8,0,0,5,3,0,0,0
43,52,5,0,0,5,0,0,0,0
13,21,2,0,0,2,0,0,0,0
40,3,19,0,0,1,0,8,2,8
9,117,82,0,0,40,5,13,15,9
117,52,3,0,0,3,0,0,0,0
37,117,2,0,0,2,0,0,0,0
23,113,1,0,0,1,0,0,0,0
9,88,14,0,0,2,0,6,6,0
43,61,2,0,0,2,0,0,0,0
113,56,2,0,0,2,0,0,0,0
44,124,9,0,0,5,0,4,0,0
126,44,5,0,0,1,0,0,4,0
0,126,13,0,0,2,6,0,5,0
51,126,5,0,0,4,0,0,1,0
3,127,4,0,0,2,2,0,0,0
127,11,11,0,0,11,0,0,0,0
12,127,3,0,0,3,0,0,0,0
126,127,10,0,0,7,0,0,3,0
9,126,4,0,0,4,0,0,0,0
126,11,1,0,0,1,0,0,0,0
9,127,1,0,0,1,0,0,0,0
9,47,1,0,0,1,0,0,0,0
47,11,7,0,0,5,2,0,0,0
0,17,83,0,0,9,0,41,11,22
0,127,16,0,0,3,5,0,8,0
17,1,10,0,0,7,0,0,0,3
10,17,36,0,0,3,0,4,8,21
126,1,2,0,0,2,0,0,0,0
15,11,22,0,0,11,0,3,0,8
16,12,1,0,0,1,0,0,0,0
16,11,9,0,0,6,0,0,3,0
17,15,28,0,0,1,0,9,0,18
17,24,2,0,0,2,0,0,0,0
3,126,1,0,0,1,0,0,0,0
15,49,17,0,0,16,0,1,0,0
12,49,6,0,0,6,0,0,0,0
49,24,8,0,0,8,0,0,0,0
49,127,2,0,0,2,0,0,0,0
26,127,3,0,0,3,0,0,0,0
126,49,3,0,0,3,0,0,0,0
30,21,1,0,0,1,0,0,0,0
30,12,1,0,0,1,0,0,0,0
126,12,5,0,0,2,0,0,3,0
116,9,12,0,0,4,0,8,0,0
55,26,9,0,0,9,0,0,0,0
23,26,5,0,0,5,0,0,0,0
116,11,51,0,0,36,0,15,0,0
44,24,32,0,0,8,8,3,11,2
121,8,8,0,0,8,0,0,0,0
121,51,49,0,0,38,1,8,2,0
23,6,1,0,0,1,0,0,0,0
6,24,8,0,0,7,0,1,0,0
116,4,1,0,0,1,0,0,0,0
10,111,32,0,0,2,0,15,15,0
12,111,19,0,0,10,0,9,0,0
118,51,2,0,0,2,0,0,0,0
117,21,5,0,0,5,0,0,0,0
0,110,82,0,0,29,4,29,4,16
117,110,11,0,0,7,0,2,0,2
15,117,5,0,0,3,0,0,0,2
17,117,41,0,0,15,0,18,3,5
23,117,22,0,0,11,0,6,1,4
110,123,3,0,0,3,0,0,0,0
109,8,2,0,0,2,0,0,0,0
117,76,4,0,0,4,0,0,0,0
117,29,17,0,0,3,0,2,5,7
45,18,23,0,0,2,0,14,0,7
118,45,1,0,0,1,0,0,0,0
118,9,5,0,0,5,0,0,0,0
49,18,7,0,0,7,0,0,0,0
54,113,2,0,0,2,0,0,0,0
49,52,2,0,0,2,0,0,0,0
68,49,1,0,0,1,0,0,0,0
128,21,8,0,0,8,0,0,0,0
21,18,6,0,0,1,0,5,0,0
21,110,8,0,0,8,0,0,0,0
125,52,6,0,0,2,2,2,0,0
41,52,4,0,0,4,0,0,0,0
128,52,13,0,0,9,3,1,0,0
128,0,189,0,0,11,35,125,9,9
94,12,1,0,0,1,0,0,0,0
95,94,2,0,0,2,0,0,0,0
128,94,3,0,0,3,0,0,0,0
95,52,2,0,0,2,0,0,0,0
47,52,1,0,0,1,0,0,0,0
128,8,11,0,0,2,0,8,0,1
128,27,1,0,0,1,0,0,0,0
128,11,17,0,0,3,0,14,0,0
3,117,22,0,0,14,0,0,0,8
66,11,9,0,0,9,0,0,0,0
67,11,4,0,0,4,0,0,0,0
118,12,1,0,0,1,0,0,0,0
64,11,20,0,0,13,0,7,0,0
39,45,11,0,0,6,0,5,0,0
3,49,8,0,0,8,0,0,0,0
3,113,3,0,0,1,1,0,0,1
22,8,2,0,0,2,0,0,0,0
113,55,8,0,0,5,0,2,1,0
13,60,4,0,0,2,0,0,2,0
113,13,3,0,0,3,0,0,0,0
113,60,13,0,0,8,0,0,0,5
23,60,20,0,0,9,0,0,10,1
60,124,7,0,0,7,0,0,0,0
49,60,34,0,0,16,0,10,5,3
53,81,4,0,0,4,0,0,0,0
64,111,5,0,0,2,1,2,0,0
119,44,50,0,0,5,28,1,16,0
121,117,4,0,0,4,0,0,0,0
53,21,2,0,0,2,0,0,0,0
21,59,6,0,0,6,0,0,0,0
47,51,2,0,0,2,0,0,0,0
8,47,1,0,0,1,0,0,0,0
8,95,3,0,0,1,0,0,2,0
70,60,2,0,0,1,0,1,0,0
70,21,1,0,0,1,0,0,0,0
46,70,9,0,0,2,5,0,0,2
97,36,8,0,0,8,0,0,0,0
9,46,8,0,0,2,0,5,0,1
129,36,9,0,0,1,0,8,0,0
95,129,7,0,0,7,0,0,0,0
95,68,4,0,0,4,0,0,0,0
130,0,7,0,0,4,0,3,0,0
130,70,1,0,0,1,0,0,0,0
130,36,3,0,0,2,0,1,0,0
46,21,2,0,0,2,0,0,0,0
97,130,3,0,0,3,0,0,0,0
97,68,3,0,0,3,0,0,0,0
68,55,3,0,0,2,0,1,0,0
95,55,7,0,0,2,0,4,1,0
95,59,5,0,0,3,0,2,0,0
130,95,4,0,0,4,0,0,0,0
130,68,1,0,0,1,0,0,0,0
70,55,1,0,0,1,0,0,0,0
70,12,2,0,0,2,0,0,0,0
97,59,6,0,0,1,0,5,0,0
130,55,5,0,0,5,0,0,0,0
0,95,65,0,0,5,0,17,43,0
3,41,7,0,0,4,0,0,0,3
121,21,3,0,0,3,0,0,0,0
3,39,18,0,0,1,6,5,0,6
121,39,4,0,0,3,1,0,0,0
109,44,9,0,0,8,0,1,0,0
119,18,2,0,0,2,0,0,0,0
3,111,11,0,0,5,0,6,0,0
111,1,14,0,0,5,2,1,6,0
121,131,12,0,0,12,0,0,0,0
10,49,17,0,0,10,5,1,0,1
116,42,4,0,0,3,1,0,0,0
116,43,4,0,0,4,0,0,0,0
117,49,101,0,0,101,0,0,0,0
132,11,18,0,0,11,0,5,0,2
132,44,11,0,0,1,0,0,7,3
0,132,43,0,0,8,0,2,3,30
51,132,14,0,0,3,0,0,0,11
49,132,11,0,0,11,0,0,0,0
17,49,40,0,0,11,0,27,0,2
51,17,7,0,0,2,0,0,0,5
17,11,49,0,0,14,0,30,3,2
17,60,62,0,0,1,0,42,7,12
17,13,2,0,0,2,0,0,0,0
29,44,49,0,0,1,12,10,15,11
9,132,17,0,0,3,0,0,0,14
132,1,4,0,0,4,0,0,0,0
15,132,4,0,0,4,0,0,0,0
17,132,5,0,0,5,0,0,0,0
13,49,3,0,0,3,0,0,0,0
116,60,2,0,0,2,0,0,0,0
49,4,9,0,0,6,3,0,0,0
117,4,8,0,0,3,0,5,0,0
26,11,11,0,0,1,0,5,5,0
30,13,5,0,0,5,0,0,0,0
13,11,12,0,0,10,2,0,0,0
121,10,10,0,0,6,0,0,4,0
0,131,17,0,0,17,0,0,0,0
3,131,15,0,0,7,0,8,0,0
51,131,18,0,0,18,0,0,0,0
121,9,16,0,0,10,6,0,0,0
10,131,4,0,0,4,0,0,0,0
121,11,25,0,0,5,8,8,4,0
121,60,2,0,0,1,0,0,1,0
110,18,4,0,0,1,0,0,0,3
51,110,20,0,0,2,0,0,1,17
3,110,4,0,0,1,0,0,0,3
110,11,6,0,0,3,0,0,0,3
23,110,2,0,0,2,0,0,0,0
121,64,5,0,0,5,0,0,0,0
121,13,6,0,0,6,0,0,0,0
51,29,37,0,0,4,8,11,8,6
76,60,12,0,0,7,0,0,5,0
10,76,10,0,0,3,6,1,0,0
10,29,27,0,0,1,5,16,5,0
3,13,19,0,0,4,2,0,13,0
117,24,3,0,0,3,0,0,0,0
26,60,6,0,0,1,0,3,0,2
10,132,3,0,0,2,0,0,0,1
117,132,22,0,0,5,0,3,7,7
49,111,4,0,0,4,0,0,0,0
10,110,8,0,0,1,0,2,2,3
7,1,9,0,0,3,5,1,0,0
23,18,20,0,0,3,4,0,5,8
116,28,1,0,0,1,0,0,0,0
105,133,1,0,0,0,1,0,0,0
29,133,12,0,0,0,8,4,0,0
134,0,130,0,0,0,130,0,0,0
134,105,3,0,0,0,3,0,0,0
135,105,3,0,0,0,3,0,0,0
135,133,1,0,0,0,1,0,0,0
135,136,2,0,0,0,2,0,0,0
108,133,2,0,0,0,2,0,0,0
137,133,3,0,0,0,3,0,0,0
138,92,8,0,0,0,8,0,0,0
92,1,15,0,0,0,15,0,0,0
8,92,2,0,0,0,2,0,0,0
138,8,2,0,0,0,2,0,0,0
92,11,8,0,0,0,2,6,0,0
139,11,1,0,0,0,1,0,0,0
9,139,1,0,0,0,1,0,0,0
92,49,14,0,0,0,14,0,0,0
140,49,5,0,0,0,5,0,0,0
141,49,1,0,0,0,1,0,0,0
139,49,5,0,0,0,5,0,0,0
49,7,4,0,0,0,4,0,0,0
82,3,3,0,0,0,3,0,0,0
82,4,2,0,0,0,2,0,0,0
82,7,3,0,0,0,3,0,0,0
4,56,61,0,0,0,45,12,0,4
2,39,2,0,0,0,2,0,0,0
23,39,1,0,0,0,1,0,0,0
56,18,42,0,0,0,17,12,8,5
2,56,29,0,0,0,28,1,0,0
2,42,3,0,0,0,3,0,0,0
43,7,16,0,0,0,12,0,0,4
48,43,7,0,0,0,5,2,0,0
48,41,8,0,0,0,8,0,0,0
22,28,10,0,0,0,5,0,1,4
22,65,1,0,0,0,1,0,0,0
86,42,2,0,0,0,2,0,0,0
86,43,7,0,0,0,3,4,0,0
82,142,1,0,0,0,1,0,0,0
49,142,3,0,0,0,3,0,0,0
108,23,3,0,0,0,3,0,0,0
108,9,32,0,0,0,32,0,0,0
108,18,18,0,0,0,13,5,0,0
22,51,62,0,0,0,15,2,7,38
22,116,3,0,0,0,3,0,0,0
108,41,71,0,0,0,66,5,0,0
143,56,3,0,0,0,3,0,0,0
134,41,11,0,0,0,11,0,0,0
134,108,49,0,0,0,49,0,0,0
108,140,7,0,0,0,7,0,0,0
140,143,1,0,0,0,1,0,0,0
140,56,2,0,0,0,2,0,0,0
141,143,2,0,0,0,2,0,0,0
141,56,2,0,0,0,2,0,0,0
141,41,2,0,0,0,2,0,0,0
65,56,2,0,0,0,2,0,0,0
48,40,12,0,0,0,8,0,4,0
48,10,2,0,0,0,2,0,0,0
48,144,4,0,0,0,4,0,0,0
48,56,22,0,0,0,12,5,0,5
145,56,32,0,0,0,32,0,0,0
125,37,5,0,0,0,5,0,0,0
42,37,7,0,0,0,7,0,0,0
125,56,24,0,0,0,24,0,0,0
145,0,19,0,0,0,19,0,0,0
145,51,17,0,0,0,17,0,0,0
145,83,4,0,0,0,4,0,0,0
26,56,9,0,0,0,8,1,0,0
125,42,2,0,0,0,2,0,0,0
145,125,21,0,0,0,21,0,0,0
125,44,31,0,0,0,23,8,0,0
108,125,38,0,0,0,38,0,0,0
146,56,20,0,0,0,20,0,0,0
21,146,5,0,0,0,5,0,0,0
21,56,12,0,0,0,9,0,3,0
0,146,15,0,0,0,15,0,0,0
147,146,2,0,0,0,2,0,0,0
134,40,3,0,0,0,3,0,0,0
20,56,4,0,0,0,3,1,0,0
144,11,10,0,0,0,10,0,0,0
51,144,52,0,0,0,47,0,5,0
128,103,2,0,0,0,2,0,0,0
103,52,6,0,0,0,3,3,0,0
147,41,6,0,0,0,6,0,0,0
147,56,9,0,0,0,9,0,0,0
0,147,36,0,0,0,36,0,0,0
83,134,1,0,0,0,1,0,0,0
42,144,6,0,0,0,6,0,0,0
134,43,20,0,0,0,20,0,0,0
144,41,3,0,0,0,3,0,0,0
134,144,24,0,0,0,24,0,0,0
134,42,8,0,0,0,8,0,0,0
83,41,11,0,0,0,5,0,6,0
9,144,8,0,0,0,8,0,0,0
134,56,3,0,0,0,3,0,0,0
140,41,2,0,0,0,2,0,0,0
134,140,4,0,0,0,4,0,0,0
134,9,17,0,0,0,16,1,0,0
108,147,7,0,0,0,7,0,0,0
108,4,2,0,0,0,2,0,0,0
0,143,6,0,0,0,6,0,0,0
143,4,3,0,0,0,3,0,0,0
108,42,9,0,0,0,9,0,0,0
108,43,8,0,0,0,8,0,0,0
108,143,6,0,0,0,6,0,0,0
134,143,4,0,0,0,4,0,0,0
108,56,18,0,0,0,18,0,0,0
144,44,67,0,0,0,48,5,6,8
0,144,239,0,0,0,210,0,9,20
134,22,8,0,0,0,6,2,0,0
0,148,71,0,0,0,70,1,0,0
148,18,9,0,0,0,9,0,0,0
77,148,81,0,0,0,80,1,0,0
9,148,9,0,0,0,9,0,0,0
83,55,2,0,0,0,2,0,0,0
81,149,1,0,0,0,1,0,0,0
55,149,7,0,0,0,3,2,2,0
51,149,10,0,0,0,4,5,0,1
51,147,16,0,0,0,16,0,0,0
143,147,1,0,0,0,1,0,0,0
150,4,1,0,0,0,1,0,0,0
0,150,10,0,0,0,10,0,0,0
150,11,1,0,0,0,1,0,0,0
134,150,4,0,0,0,4,0,0,0
134,151,2,0,0,0,2,0,0,0
51,151,6,0,0,0,6,0,0,0
134,48,1,0,0,0,1,0,0,0
144,151,6,0,0,0,6,0,0,0
0,151,7,0,0,0,7,0,0,0
147,150,1,0,0,0,1,0,0,0
48,151,1,0,0,0,1,0,0,0
42,147,9,0,0,0,9,0,0,0
43,147,8,0,0,0,8,0,0,0
144,147,3,0,0,0,3,0,0,0
144,56,1,0,0,0,1,0,0,0
42,146,8,0,0,0,8,0,0,0
