Source,Target,Weight,edges_1,edges_2,edges_3,edges_4,edges_5,edges_6,edges_7
3,25,3,3,0,0,0,0,0,0
3,7,19,13,0,0,4,0,0,2
10,26,4,1,0,0,0,1,0,2
8,3,30,4,2,1,3,13,6,1
15,4,3,3,0,0,0,0,0,0
16,4,4,4,0,0,0,0,0,0
8,0,200,14,20,20,31,56,25,34
10,24,32,6,1,4,3,5,13,0
9,24,68,19,1,5,7,20,16,0
23,1,20,3,0,2,1,7,6,1
27,24,1,1,0,0,0,0,0,0
7,24,4,2,0,0,2,0,0,0
1,24,11,4,1,0,0,0,6,0
9,3,125,34,4,9,26,28,12,12
9,11,116,6,0,55,17,33,4,1
28,0,35,9,4,1,2,0,0,19
28,24,3,3,0,0,0,0,0,0
0,29,78,4,1,5,19,28,15,6
30,3,10,2,8,0,0,0,0,0
30,10,15,1,3,0,7,4,0,0
3,1,42,2,7,2,7,2,7,15
32,0,12,1,0,0,0,0,0,11
0,33,81,77,0,0,0,2,2,0
3,33,10,10,0,0,0,0,0,0
33,18,2,1,0,0,0,1,0,0
0,18,396,4,6,30,77,131,63,85
28,3,7,5,0,0,0,0,0,2
34,3,3,3,0,0,0,0,0,0
10,34,2,2,0,0,0,0,0,0
34,0,81,4,0,0,0,0,0,77
28,34,8,1,0,0,0,0,0,7
2,35,2,2,0,0,0,0,0,0
35,11,1,1,0,0,0,0,0,0
37,36,17,10,0,1,1,2,1,2
0,37,50,6,7,2,11,14,2,8
3,37,7,5,1,0,1,0,0,0
36,1,14,1,9,0,0,0,3,1
3,36,4,2,2,0,0,0,0,0
0,36,172,29,40,20,13,23,35,12
9,18,53,3,0,8,7,16,11,8
3,38,9,8,0,0,1,0,0,0
9,38,7,5,0,0,0,0,0,2
0,38,60,20,0,0,11,0,0,29
38,1,17,2,0,0,0,0,1,14
9,33,3,2,0,0,0,1,0,0
39,7,3,3,0,0,0,0,0,0
0,39,137,8,11,27,47,33,6,5
39,4,8,1,2,5,0,0,0,0
40,41,26,1,18,4,0,0,3,0
0,41,164,13,24,36,45,29,4,13
42,43,254,8,29,17,69,103,17,11
0,44,3680,287,411,466,542,726,568,680
42,0,420,32,52,50,87,125,36,38
41,44,88,5,22,29,12,12,1,7
9,44,403,42,54,36,58,74,64,75
9,40,52,1,11,0,2,11,16,11
9,43,45,3,2,4,16,13,4,3
43,0,274,9,39,33,72,83,16,22
0,27,45,2,1,1,11,2,12,16
42,44,217,6,20,20,58,75,24,14
47,44,3,3,0,0,0,0,0,0
22,48,19,5,2,0,9,1,1,1
22,41,40,5,6,0,28,1,0,0
22,42,31,4,3,0,10,2,2,10
48,43,4,4,0,0,0,0,0,0
22,44,59,4,0,1,22,0,8,24
41,49,2,1,0,1,0,0,0,0
23,49,3,2,0,1,0,0,0,0
2,44,5,2,3,0,0,0,0,0
44,1,138,17,9,5,9,32,12,54
10,44,225,19,22,10,34,62,38,40
10,50,34,2,0,0,0,0,0,32
10,5,3,3,0,0,0,0,0,0
9,10,175,13,4,6,33,37,50,32
43,44,116,3,5,4,36,45,16,7
8,44,71,3,12,20,9,18,7,2
49,44,118,9,1,97,3,0,0,8
0,51,2906,164,213,383,455,681,383,627
51,44,1924,102,151,258,307,378,310,418
10,52,4,2,0,0,0,0,2,0
45,52,1,1,0,0,0,0,0,0
23,9,24,3,1,3,2,6,2,7
9,52,2,2,0,0,0,0,0,0
1,18,20,2,0,0,1,11,1,5
49,18,2,2,0,0,0,0,0,0
0,49,187,8,3,88,62,6,0,20
48,0,52,12,0,0,34,2,3,1
48,28,2,2,0,0,0,0,0,0
48,44,29,16,0,0,5,1,6,1
22,28,14,3,0,1,5,0,1,4
28,29,6,6,0,0,0,0,0,0
9,28,5,4,0,0,0,0,0,1
23,28,1,1,0,0,0,0,0,0
51,45,98,22,1,9,14,43,3,6
0,45,336,56,22,31,38,123,37,29
53,54,50,4,13,10,4,6,11,2
53,0,144,9,23,27,24,25,14,22
3,44,294,44,36,55,60,59,21,19
0,55,769,61,114,116,57,106,223,92
53,55,99,11,12,9,26,13,13,15
54,55,88,15,6,14,15,11,11,16
53,9,35,3,9,0,7,7,4,5
54,49,8,8,0,0,0,0,0,0
55,49,6,4,0,2,0,0,0,0
55,44,295,42,49,46,63,26,42,27
55,1,58,2,9,9,2,4,11,21
44,11,244,14,11,106,44,59,1,9
3,45,21,13,0,0,1,3,0,4
28,4,3,2,1,0,0,0,0,0
45,44,123,26,8,14,20,46,4,5
41,36,8,1,4,0,2,0,1,0
41,56,46,1,5,5,16,10,8,1
52,11,8,3,0,0,1,2,0,2
0,52,54,2,2,15,12,6,4,13
44,36,52,5,19,9,8,9,2,0
12,44,89,17,15,26,13,10,8,0
57,44,17,1,7,0,5,3,1,0
57,58,1,1,0,0,0,0,0,0
33,60,24,23,0,0,0,0,0,1
10,60,265,17,1,32,44,25,77,69
10,56,62,2,12,0,3,22,9,14
10,41,30,1,0,10,10,9,0,0
33,36,1,1,0,0,0,0,0,0
55,60,127,12,15,16,8,20,49,7
0,60,1060,96,68,137,167,243,239,110
61,33,1,1,0,0,0,0,0,0
51,12,77,8,8,30,11,8,10,2
33,58,3,3,0,0,0,0,0,0
33,56,2,2,0,0,0,0,0,0
0,59,67,6,8,8,20,13,9,3
36,59,25,7,6,7,0,1,0,4
3,39,11,2,0,1,3,2,0,3
64,60,13,4,3,0,2,0,1,3
53,64,2,2,0,0,0,0,0,0
64,54,3,3,0,0,0,0,0,0
53,60,6,2,0,0,0,0,4,0
11,60,196,1,7,48,31,65,21,23
3,60,64,19,1,0,15,2,25,2
9,55,105,8,14,11,15,12,38,7
60,4,5,5,0,0,0,0,0,0
51,60,187,30,13,42,23,16,57,6
9,51,367,20,16,24,79,95,59,74
0,58,102,14,4,11,12,39,14,8
51,58,34,4,6,5,7,10,1,1
9,60,94,10,4,21,7,19,19,14
55,11,37,1,4,8,1,8,6,9
45,58,25,1,6,2,1,9,2,4
58,60,10,1,1,4,0,2,2,0
44,60,220,44,40,32,27,19,42,16
45,60,46,5,5,20,9,5,2,0
42,60,7,1,0,0,0,6,0,0
43,60,8,2,0,0,0,4,0,2
42,3,18,2,0,0,2,3,2,9
65,3,73,6,7,6,12,34,6,2
3,56,13,2,2,3,0,0,1,5
44,56,213,7,16,22,47,70,20,31
65,0,70,13,25,2,9,3,11,7
65,44,25,3,19,0,0,0,0,3
0,61,31,11,10,1,3,6,0,0
65,61,1,1,0,0,0,0,0,0
61,24,2,2,0,0,0,0,0,0
28,44,8,2,3,0,0,0,0,3
2,55,1,1,0,0,0,0,0,0
2,59,2,2,0,0,0,0,0,0
55,59,26,4,3,5,6,4,2,2
66,44,12,1,3,6,0,2,0,0
67,0,75,4,1,0,12,16,25,17
3,55,105,16,4,55,12,16,2,0
45,36,4,1,0,2,1,0,0,0
55,45,35,13,1,0,0,19,2,0
53,44,128,14,32,39,13,11,13,6
47,0,13,6,4,3,0,0,0,0
0,68,21,4,3,11,0,3,0,0
68,45,3,3,0,0,0,0,0,0
68,55,4,1,0,0,0,3,0,0
45,59,2,2,0,0,0,0,0,0
69,59,8,3,0,1,2,2,0,0
55,69,22,2,0,1,3,1,15,0
55,18,43,2,1,6,5,8,21,0
54,0,120,7,21,15,28,28,11,10
64,21,8,8,0,0,0,0,0,0
64,0,58,8,6,8,6,10,8,12
64,12,8,1,0,2,0,2,0,3
12,21,9,7,0,2,0,0,0,0
0,21,125,31,25,44,6,7,4,8
36,60,21,2,3,1,3,1,3,8
12,36,13,4,1,3,0,0,0,5
21,44,27,4,0,10,4,6,0,3
48,42,7,1,0,0,5,1,0,0
42,55,24,2,6,4,0,12,0,0
53,42,7,3,0,0,0,4,0,0
42,54,5,4,0,0,1,0,0,0
54,44,88,10,19,28,13,6,3,9
67,44,47,5,1,3,2,4,17,15
9,36,11,3,4,0,0,0,2,2
61,44,12,6,6,0,0,0,0,0
13,45,5,1,0,0,0,2,2,0
9,45,35,8,1,5,3,11,3,4
51,33,5,3,0,0,0,0,2,0
33,44,6,5,0,0,0,0,1,0
55,61,2,1,1,0,0,0,0,0
8,45,6,3,0,3,0,0,0,0
55,56,69,2,28,8,17,8,6,0
64,44,18,4,1,5,3,3,2,0
55,12,20,5,0,1,2,2,10,0
21,11,8,4,0,2,1,0,1,0
64,45,9,4,0,0,4,0,1,0
64,58,4,2,0,0,0,0,2,0
9,64,6,3,1,2,0,0,0,0
64,51,18,3,1,2,8,4,0,0
0,71,8,2,0,0,0,6,0,0
8,41,4,1,1,0,0,0,0,2
41,60,8,4,0,4,0,0,0,0
12,60,70,8,15,6,10,5,7,19
12,33,6,6,0,0,0,0,0,0
10,51,233,8,9,29,29,51,44,63
67,49,2,2,0,0,0,0,0,0
67,51,24,1,0,0,2,2,6,13
21,36,22,1,7,14,0,0,0,0
43,21,13,2,9,2,0,0,0,0
42,21,21,2,1,14,2,0,0,2
70,56,3,2,0,1,0,0,0,0
12,56,27,2,11,0,6,4,4,0
72,59,1,1,0,0,0,0,0,0
72,36,5,2,0,0,0,3,0,0
42,47,10,3,2,3,1,1,0,0
42,72,2,2,0,0,0,0,0,0
51,59,17,1,2,5,3,2,4,0
3,59,9,2,0,1,6,0,0,0
3,51,319,35,11,69,58,103,31,12
9,21,10,1,3,4,1,0,1,0
0,70,29,2,3,0,12,3,1,8
67,66,2,1,0,1,0,0,0,0
67,3,6,1,0,0,1,4,0,0
3,46,7,3,0,0,0,2,0,2
46,36,4,1,0,3,0,0,0,0
3,58,2,1,0,0,1,0,0,0
60,24,11,5,0,0,0,0,6,0
64,3,7,2,0,1,3,1,0,0
44,18,172,2,2,24,43,48,22,31
64,18,2,2,0,0,0,0,0,0
5,24,3,3,0,0,0,0,0,0
5,3,3,3,0,0,0,0,0,0
5,51,4,4,0,0,0,0,0,0
5,44,12,12,0,0,0,0,0,0
5,60,4,1,0,0,0,0,0,3
44,4,42,6,10,9,8,5,0,4
42,56,82,1,10,4,10,24,20,13
43,56,87,2,6,9,15,27,13,15
42,41,47,2,9,7,17,5,2,5
64,41,1,1,0,0,0,0,0,0
3,41,6,2,1,3,0,0,0,0
43,41,31,2,9,7,7,3,0,3
23,44,64,1,10,16,11,12,8,6
61,60,5,1,0,0,4,0,0,0
21,60,1,1,0,0,0,0,0,0
28,60,4,2,0,0,0,0,0,2
44,59,32,3,8,4,0,13,4,0
37,60,2,2,0,0,0,0,0,0
47,60,7,2,0,0,0,0,0,5
37,55,5,2,0,0,0,1,2,0
45,56,9,1,0,2,0,0,2,4
54,60,6,1,1,0,0,0,4,0
51,71,2,1,0,0,0,1,0,0
51,55,193,12,18,17,45,33,38,30
42,36,15,1,7,5,1,1,0,0
43,36,7,2,1,0,2,2,0,0
10,18,37,1,0,0,0,17,14,5
18,24,32,11,0,2,2,14,2,1
60,18,31,3,0,0,6,11,10,1
44,24,35,6,0,5,12,6,3,3
51,24,80,13,0,5,17,35,6,4
39,44,25,3,5,4,8,5,0,0
3,6,9,6,0,0,0,2,0,1
6,44,7,7,0,0,0,0,0,0
10,6,2,2,0,0,0,0,0,0
48,51,6,3,0,0,2,0,1,0
0,6,10,10,0,0,0,0,0,0
48,39,2,2,0,0,0,0,0,0
51,6,5,5,0,0,0,0,0,0
13,55,6,1,2,0,0,0,3,0
0,13,76,4,19,28,12,1,12,0
13,44,31,1,14,9,1,1,5,0
48,6,3,3,0,0,0,0,0,0
55,6,5,5,0,0,0,0,0,0
65,55,3,3,0,0,0,0,0,0
55,36,59,4,21,17,9,5,3,0
45,6,2,2,0,0,0,0,0,0
65,24,11,4,3,0,0,1,2,1
0,73,13,11,0,0,0,2,0,0
3,73,10,10,0,0,0,0,0,0
51,73,6,6,0,0,0,0,0,0
73,18,7,7,0,0,0,0,0,0
73,24,5,5,0,0,0,0,0,0
73,11,2,2,0,0,0,0,0,0
74,24,18,1,0,0,0,5,0,12
74,0,20,12,0,0,0,6,0,2
65,51,15,2,0,5,0,7,0,1
74,73,5,5,0,0,0,0,0,0
75,0,26,14,0,0,0,12,0,0
74,75,8,5,0,0,0,3,0,0
75,73,1,1,0,0,0,0,0,0
75,3,24,3,0,0,0,21,0,0
60,1,124,5,0,1,5,22,36,55
75,44,7,3,0,0,0,4,0,0
74,1,4,4,0,0,0,0,0,0
75,1,2,2,0,0,0,0,0,0
51,1,93,4,5,2,2,28,3,49
74,10,3,3,0,0,0,0,0,0
63,0,19,1,7,0,2,9,0,0
74,3,9,3,0,0,0,5,0,1
0,56,620,4,35,65,116,216,98,86
4,1,15,2,0,0,5,6,2,0
46,44,3,1,0,0,0,2,0,0
9,39,12,1,3,3,4,0,0,1
0,62,28,2,5,1,6,4,4,6
21,62,6,2,2,0,0,0,2,0
51,62,8,3,1,0,0,3,1,0
51,18,158,2,0,8,42,47,29,30
21,18,7,3,0,1,0,3,0,0
51,11,243,9,3,80,35,88,10,18
64,62,9,1,1,1,1,2,2,1
12,62,10,2,0,0,0,4,1,3
10,39,10,1,0,0,2,4,1,2
39,60,2,2,0,0,0,0,0,0
10,33,8,5,0,0,0,0,0,3
33,1,5,4,0,0,0,1,0,0
0,76,11,1,1,6,0,0,3,0
42,33,1,1,0,0,0,0,0,0
10,55,97,2,25,1,7,2,53,7
5,33,3,3,0,0,0,0,0,0
52,36,19,1,3,6,5,4,0,0
13,52,3,1,2,0,0,0,0,0
37,52,22,1,2,5,5,6,3,0
10,36,32,8,5,2,7,3,5,2
10,59,2,1,0,0,1,0,0,0
10,37,9,2,0,0,2,5,0,0
27,45,2,1,0,0,0,0,1,0
54,27,1,1,0,0,0,0,0,0
40,56,66,1,6,0,6,14,21,18
7,56,22,4,0,0,16,2,0,0
77,0,419,0,147,0,151,45,48,28
77,78,4,0,4,0,0,0,0,0
79,30,1,0,1,0,0,0,0,0
30,36,2,0,2,0,0,0,0,0
30,77,3,0,3,0,0,0,0,0
30,0,22,0,4,2,4,10,2,0
2,80,3,0,3,0,0,0,0,0
80,7,12,0,12,0,0,0,0,0
80,4,6,0,6,0,0,0,0,0
0,80,8,0,8,0,0,0,0,0
39,51,26,0,2,0,10,14,0,0
2,51,3,0,3,0,0,0,0,0
77,9,31,0,11,0,17,3,0,0
77,4,8,0,8,0,0,0,0,0
77,7,6,0,6,0,0,0,0,0
77,51,38,0,9,0,15,8,4,2
77,1,15,0,15,0,0,0,0,0
77,44,38,0,12,0,10,0,2,14
8,77,4,0,4,0,0,0,0,0
77,10,41,0,8,0,29,2,0,2
77,2,4,0,4,0,0,0,0,0
42,4,5,0,4,0,1,0,0,0
42,7,6,0,3,0,3,0,0,0
7,44,14,0,5,2,5,1,0,1
43,7,4,0,2,0,2,0,0,0
43,4,6,0,3,0,3,0,0,0
43,39,2,0,2,0,0,0,0,0
0,81,37,0,5,0,2,11,2,17
42,1,4,0,1,0,0,3,0,0
42,18,34,0,2,0,6,19,6,1
77,55,36,0,13,0,13,0,8,2
23,41,10,0,4,0,3,3,0,0
23,42,43,0,6,1,7,16,7,6
48,56,19,0,4,0,13,0,0,2
83,9,11,0,3,2,2,1,3,0
40,44,200,0,30,11,14,52,70,23
40,0,392,0,53,11,7,145,119,57
40,18,31,0,3,0,3,12,2,11
78,56,7,0,5,0,0,2,0,0
0,78,143,0,137,0,0,6,0,0
9,42,72,0,3,11,12,33,7,6
42,78,2,0,2,0,0,0,0,0
84,56,9,0,1,0,0,8,0,0
23,56,17,0,1,0,8,8,0,0
85,56,42,0,5,1,3,20,12,1
83,56,52,0,7,4,16,20,2,3
86,56,4,0,1,0,1,2,0,0
43,78,2,0,2,0,0,0,0,0
82,0,5,0,1,2,2,0,0,0
82,41,2,0,2,0,0,0,0,0
82,44,5,0,4,1,0,0,0,0
22,43,11,0,2,0,7,0,0,2
22,9,10,0,1,0,1,1,7,0
9,56,108,0,13,1,31,29,12,22
48,9,12,0,3,0,9,0,0,0
22,23,12,0,1,1,8,0,2,0
23,43,11,0,1,0,0,5,0,5
43,40,31,0,9,1,0,15,1,5
28,7,2,0,2,0,0,0,0,0
83,0,50,0,1,7,9,21,3,9
9,85,2,0,1,0,0,1,0,0
87,55,42,0,24,0,0,0,18,0
86,0,16,0,3,0,5,4,0,4
87,9,9,0,3,0,0,0,6,0
87,0,33,0,4,0,0,0,28,1
77,3,2,0,2,0,0,0,0,0
85,44,13,0,1,0,0,3,0,9
3,85,4,0,2,0,0,0,2,0
42,85,3,0,3,0,0,0,0,0
43,85,4,0,4,0,0,0,0,0
87,44,11,0,1,0,0,0,8,2
87,51,18,0,2,0,0,0,16,0
87,28,3,0,3,0,0,0,0,0
87,81,9,0,5,0,0,0,4,0
87,56,7,0,6,0,0,0,1,0
81,56,16,0,3,0,2,11,0,0
9,81,6,0,1,0,0,1,0,4
51,81,10,0,4,0,2,1,0,3
51,56,162,0,4,11,46,54,24,23
51,85,5,0,1,0,0,4,0,0
40,51,123,0,10,8,6,38,51,10
88,70,1,0,1,0,0,0,0,0
51,41,44,0,5,9,13,7,0,10
51,78,27,0,23,0,2,2,0,0
78,44,61,0,56,0,0,5,0,0
78,55,22,0,22,0,0,0,0,0
43,55,27,0,8,3,1,15,0,0
81,55,23,0,10,0,0,4,1,8
40,55,19,0,8,0,0,0,6,5
40,78,4,0,4,0,0,0,0,0
23,47,2,0,2,0,0,0,0,0
83,23,4,0,3,0,0,1,0,0
83,3,4,0,3,0,0,0,0,1
42,40,67,0,18,1,2,30,14,2
40,11,15,0,2,0,2,11,0,0
40,12,8,0,5,0,0,1,2,0
29,60,5,0,1,2,0,0,1,1
78,45,19,0,14,0,0,5,0,0
82,51,3,0,1,2,0,0,0,0
78,62,5,0,5,0,0,0,0,0
78,7,1,0,1,0,0,0,0,0
9,62,3,0,2,0,0,0,1,0
9,78,9,0,9,0,0,0,0,0
37,89,2,0,2,0,0,0,0,0
0,89,24,0,24,0,0,0,0,0
89,78,3,0,3,0,0,0,0,0
90,0,17,0,11,1,4,0,0,1
91,55,3,0,3,0,0,0,0,0
91,53,2,0,2,0,0,0,0,0
91,54,2,0,2,0,0,0,0,0
91,0,35,0,26,1,8,0,0,0
9,54,13,0,2,4,3,0,0,4
36,56,7,0,1,0,0,6,0,0
92,0,6,0,1,0,1,2,2,0
78,26,1,0,1,0,0,0,0,0
93,44,1,0,1,0,0,0,0,0
78,93,2,0,2,0,0,0,0,0
44,58,45,0,2,0,8,25,7,3
67,78,4,0,4,0,0,0,0,0
78,58,6,0,6,0,0,0,0,0
9,58,12,0,2,0,2,8,0,0
90,78,1,0,1,0,0,0,0,0
91,90,3,0,2,0,0,1,0,0
91,39,2,0,2,0,0,0,0,0
91,9,5,0,5,0,0,0,0,0
91,42,5,0,5,0,0,0,0,0
47,21,6,0,2,4,0,0,0,0
0,94,7,0,1,1,0,1,4,0
8,42,11,0,3,0,4,4,0,0
91,21,1,0,1,0,0,0,0,0
95,36,4,0,1,0,0,2,1,0
42,81,1,0,1,0,0,0,0,0
55,96,4,0,3,0,0,0,1,0
97,55,8,0,3,1,0,4,0,0
91,44,9,0,6,0,3,0,0,0
91,51,2,0,2,0,0,0,0,0
3,78,8,0,8,0,0,0,0,0
8,51,49,0,2,12,5,16,2,12
96,44,5,0,3,0,1,0,0,1
3,96,2,0,2,0,0,0,0,0
81,24,2,0,1,1,0,0,0,0
78,24,1,0,1,0,0,0,0,0
0,57,50,0,17,0,5,14,5,9
57,11,10,0,5,0,0,5,0,0
57,18,2,0,2,0,0,0,0,0
9,99,8,0,7,0,0,0,1,0
51,99,20,0,19,0,1,0,0,0
0,99,55,0,36,0,15,0,4,0
99,44,27,0,21,0,2,0,4,0
57,98,8,0,8,0,0,0,0,0
51,57,17,0,6,0,5,5,1,0
9,57,4,0,1,0,2,1,0,0
0,98,1,0,1,0,0,0,0,0
61,56,2,0,2,0,0,0,0,0
78,61,5,0,5,0,0,0,0,0
10,78,16,0,16,0,0,0,0,0
78,60,23,0,23,0,0,0,0,0
10,61,3,0,3,0,0,0,0,0
10,62,8,0,1,0,0,2,1,4
40,61,1,0,1,0,0,0,0,0
89,44,3,0,3,0,0,0,0,0
63,9,2,0,2,0,0,0,0,0
63,51,6,0,2,0,2,2,0,0
66,51,3,0,1,0,0,0,2,0
63,45,1,0,1,0,0,0,0,0
100,36,3,0,3,0,0,0,0,0
63,36,7,0,7,0,0,0,0,0
63,58,1,0,1,0,0,0,0,0
58,36,3,0,1,0,2,0,0,0
66,36,2,0,2,0,0,0,0,0
44,100,1,0,1,0,0,0,0,0
0,100,6,0,6,0,0,0,0,0
51,100,3,0,3,0,0,0,0,0
51,36,29,0,9,13,2,0,5,0
42,51,139,0,2,12,44,51,19,11
53,51,32,0,12,2,2,8,5,3
55,21,8,0,1,5,0,2,0,0
52,59,3,0,3,0,0,0,0,0
68,36,5,0,2,2,0,1,0,0
68,21,6,0,3,3,0,0,0,0
70,36,5,0,1,0,0,0,4,0
70,59,2,0,2,0,0,0,0,0
21,59,3,0,1,2,0,0,0,0
88,21,3,0,2,0,1,0,0,0
68,59,1,0,1,0,0,0,0,0
88,0,23,0,3,0,9,11,0,0
78,13,2,0,2,0,0,0,0,0
51,13,21,0,12,6,1,1,1,0
77,27,3,0,2,0,1,0,0,0
91,10,1,0,1,0,0,0,0,0
12,76,4,0,2,0,0,0,2,0
91,12,3,0,3,0,0,0,0,0
90,40,1,0,1,0,0,0,0,0
59,60,14,0,3,1,5,1,0,4
66,58,3,0,1,1,1,0,0,0
89,56,4,0,4,0,0,0,0,0
60,56,23,0,3,3,0,11,3,3
89,45,1,0,1,0,0,0,0,0
101,58,5,0,5,0,0,0,0,0
0,101,4,0,4,0,0,0,0,0
78,101,1,0,1,0,0,0,0,0
78,11,2,0,2,0,0,0,0,0
8,55,12,0,3,2,0,3,2,2
51,89,2,0,2,0,0,0,0,0
100,4,2,0,2,0,0,0,0,0
7,100,3,0,3,0,0,0,0,0
89,36,3,0,3,0,0,0,0,0
102,36,5,0,5,0,0,0,0,0
102,0,49,0,19,2,2,10,16,0
102,1,2,0,2,0,0,0,0,0
102,4,1,0,1,0,0,0,0,0
102,7,2,0,2,0,0,0,0,0
102,24,4,0,4,0,0,0,0,0
102,89,1,0,1,0,0,0,0,0
12,11,9,0,1,6,0,1,0,1
102,103,3,0,2,0,1,0,0,0
102,12,4,0,4,0,0,0,0,0
89,57,3,0,3,0,0,0,0,0
12,57,6,0,6,0,0,0,0,0
102,57,4,0,4,0,0,0,0,0
104,0,45,0,27,0,4,7,4,3
55,99,6,0,1,0,0,0,5,0
89,100,2,0,2,0,0,0,0,0
57,100,3,0,3,0,0,0,0,0
42,62,1,0,1,0,0,0,0,0
41,18,10,0,1,0,6,3,0,0
88,40,9,0,2,0,1,1,4,1
22,88,2,0,2,0,0,0,0,0
53,12,2,0,1,0,0,1,0,0
54,12,4,0,2,0,0,2,0,0
54,51,33,0,6,6,8,9,0,4
53,36,4,0,2,2,0,0,0,0
99,11,4,0,4,0,0,0,0,0
101,44,2,0,2,0,0,0,0,0
51,101,8,0,2,0,0,6,0,0
54,101,4,0,4,0,0,0,0,0
53,101,4,0,2,0,0,2,0,0
54,18,5,0,1,4,0,0,0,0
54,36,7,0,1,3,0,3,0,0
9,101,2,0,2,0,0,0,0,0
36,18,5,0,1,0,0,4,0,0
53,18,15,0,1,3,0,4,7,0
53,41,5,0,3,0,0,0,2,0
55,41,9,0,9,0,0,0,0,0
83,29,3,0,1,0,0,0,2,0
29,56,27,0,2,1,4,11,6,3
86,9,2,0,2,0,0,0,0,0
55,29,7,0,1,5,1,0,0,0
10,29,19,0,1,0,5,7,2,4
96,36,4,0,1,0,0,0,0,3
13,99,3,0,3,0,0,0,0,0
9,13,4,0,1,1,0,2,0,0
51,26,4,0,2,0,0,0,0,2
8,1,6,0,2,0,0,0,2,2
89,13,2,0,2,0,0,0,0,0
89,105,3,0,3,0,0,0,0,0
61,36,1,0,1,0,0,0,0,0
37,103,6,0,1,0,2,3,0,0
0,103,12,0,3,0,0,5,4,0
78,12,3,0,3,0,0,0,0,0
53,1,12,0,3,0,0,2,0,7
64,1,4,0,2,0,0,0,0,2
106,11,2,0,2,0,0,0,0,0
11,1,105,0,4,28,12,38,11,12
106,1,9,0,3,0,0,0,6,0
106,107,1,0,1,0,0,0,0,0
107,1,15,0,3,0,0,0,8,4
67,45,5,0,2,0,0,3,0,0
78,1,1,0,1,0,0,0,0,0
52,56,2,0,2,0,0,0,0,0
70,52,3,0,3,0,0,0,0,0
59,56,9,0,2,0,0,7,0,0
9,41,19,0,6,0,11,0,2,0
46,59,2,0,2,0,0,0,0,0
41,52,3,0,3,0,0,0,0,0
3,81,7,0,6,1,0,0,0,0
81,11,5,0,2,0,0,3,0,0
10,81,7,0,6,0,0,1,0,0
55,24,19,0,1,14,1,3,0,0
79,65,1,0,1,0,0,0,0,0
53,10,9,0,4,0,5,0,0,0
10,54,3,0,3,0,0,0,0,0
67,55,9,0,3,0,6,0,0,0
67,60,3,0,3,0,0,0,0,0
102,18,4,0,2,0,0,0,2,0
44,62,11,0,3,2,0,4,2,0
66,3,4,0,1,0,1,2,0,0
67,56,2,0,2,0,0,0,0,0
88,44,14,0,3,0,0,9,2,0
